epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,6043.83,0.68348,2.80367,0.14503,2.12092,1.06948,0.71501,0.38403,0.41518,0.30742,0.63803,0.23077,0.21911,0.13121,1.11216,5.45518,0.05859,4.63225,1.45191,0.00082539,0.00082539,0.00082539
66,6126.13,0.67513,2.76704,0.1456,2.10937,1.0591,0.78709,0.36392,0.41516,0.31114,0.64367,0.2411,0.23819,0.14082,1.10434,5.21687,0.05704,4.69531,1.44609,0.000815959,0.000815959,0.000815959
67,6210.19,0.6878,2.81699,0.15519,2.26062,1.08307,0.82257,0.33889,0.38519,0.28753,0.66355,0.22546,0.22038,0.13016,1.14523,5.28366,0.0544,5.05167,1.45695,0.000806528,0.000806528,0.000806528
68,6301.13,0.66556,2.66894,0.14196,2.01347,1.0559,0.8271,0.33113,0.39382,0.29674,0.63106,0.23201,0.22432,0.13193,1.07017,5.32808,0.04524,5.16394,1.37575,0.000797096,0.000797096,0.000797096
69,6392.16,0.65072,2.60854,0.13858,1.95111,1.04199,0.7334,0.35974,0.40293,0.30218,0.60302,0.23704,0.22912,0.13599,1.12604,5.30077,0.04463,4.95284,1.45763,0.000787665,0.000787665,0.000787665
70,6478.68,0.67893,2.80017,0.14892,2.16318,1.07657,0.69732,0.37369,0.40175,0.29885,0.69047,0.21006,0.22081,0.13422,1.14868,5.30452,0.0699,4.67722,1.48245,0.000778233,0.000778233,0.000778233
71,6564.12,0.6637,2.70163,0.14223,2.05849,1.06302,0.81936,0.31757,0.38468,0.28959,0.60057,0.22596,0.21928,0.13512,1.15802,5.40263,0.0581,5.54311,1.46436,0.000768802,0.000768802,0.000768802
72,6642.31,0.66382,2.72054,0.14485,2.07418,1.06128,0.70702,0.36966,0.41495,0.30819,0.57965,0.23455,0.23175,0.13913,1.19798,5.32929,0.05503,4.81627,1.52737,0.000759371,0.000759371,0.000759371
73,6729.82,0.67601,2.71961,0.14418,2.09057,1.07191,0.73615,0.36266,0.43138,0.32447,0.57279,0.23352,0.23755,0.14429,1.17559,5.27789,0.05327,4.84104,1.50561,0.000749939,0.000749939,0.000749939
74,6814.63,0.64791,2.60094,0.13688,1.97852,1.04086,0.8426,0.32112,0.39337,0.29634,0.67052,0.22285,0.22718,0.1398,1.12422,5.33457,0.05558,5.42059,1.43422,0.000740508,0.000740508,0.000740508
75,6901.8,0.66806,2.68848,0.14045,2.0281,1.06201,0.72324,0.36704,0.40504,0.30571,0.55793,0.23797,0.23113,0.13602,1.12902,5.38776,0.05992,5.00668,1.44391,0.000731076,0.000731076,0.000731076
76,6985.52,0.66151,2.67226,0.14088,2.00714,1.06103,0.83522,0.32776,0.40328,0.29424,0.62626,0.22436,0.22343,0.13378,1.1348,5.27393,0.05475,4.84485,1.43347,0.000721645,0.000721645,0.000721645
77,7067.84,0.6578,2.67278,0.14226,2.05591,1.05985,0.79589,0.33889,0.39598,0.29352,0.59512,0.24204,0.22637,0.13375,1.15357,5.26122,0.04747,5.05447,1.47669,0.000712214,0.000712214,0.000712214
78,7150.36,0.64785,2.61246,0.14118,1.98114,1.0536,0.75967,0.36544,0.41385,0.3118,0.65486,0.23331,0.2292,0.13483,1.09079,5.25758,0.06106,4.77853,1.39315,0.000702782,0.000702782,0.000702782
79,7232.59,0.64545,2.57264,0.14141,1.99478,1.04823,0.7632,0.35399,0.3923,0.2944,0.62962,0.22927,0.22024,0.13183,1.12467,5.41859,0.06215,5.22477,1.4595,0.000693351,0.000693351,0.000693351
80,7314.39,0.63289,2.55088,0.13774,1.92537,1.03867,0.80543,0.35832,0.40062,0.30493,0.63354,0.23334,0.23533,0.13761,1.07925,5.26859,0.05258,5.2397,1.40458,0.000683919,0.000683919,0.000683919
81,7396.68,0.64353,2.56267,0.13605,1.92705,1.04278,0.8162,0.33878,0.40328,0.30474,0.60927,0.2402,0.22735,0.13525,1.06753,5.2596,0.05725,5.24892,1.38807,0.000674488,0.000674488,0.000674488
82,7479.39,0.66178,2.67671,0.14286,2.05422,1.07066,0.77508,0.35307,0.39847,0.30456,0.61949,0.23264,0.23366,0.13565,1.06949,5.13624,0.05452,5.05627,1.40354,0.000665057,0.000665057,0.000665057
83,7561.66,0.63696,2.56103,0.138,1.88097,1.04608,0.82982,0.33065,0.37976,0.28879,0.62867,0.23982,0.22678,0.13601,1.07153,5.12554,0.06185,5.58396,1.40649,0.000655625,0.000655625,0.000655625
